Freq.	V(vout)
2.22843514927026e+002	(-1.14756060895049e-003dB,-1.36035991700540e+000°)
2.23357222283049e+002	(-1.14902356174142e-003dB,-1.36349575044628e+000°)
2.23872113856830e+002	(-1.15049326493803e-003dB,-1.36663881189788e+000°)
2.24388192378273e+002	(-1.15196974971304e-003dB,-1.36978911801674e+000°)
2.24905460583574e+002	(-1.15345304735780e-003dB,-1.37294668549774e+000°)
2.25423921215239e+002	(-1.15494318925339e-003dB,-1.37611153107419e+000°)
2.25943577022094e+002	(-1.15644020698253e-003dB,-1.37928367151796e+000°)
2.26464430759302e+002	(-1.15794413228226e-003dB,-1.38246312363951e+000°)
2.26986485188378e+002	(-1.15945499702663e-003dB,-1.38564990428806e+000°)
2.27509743077203e+002	(-1.16097283318810e-003dB,-1.38884403035158e+000°)
2.28034207200038e+002	(-1.16249767293494e-003dB,-1.39204551875695e+000°)
2.28559880337539e+002	(-1.16402954855506e-003dB,-1.39525438647003e+000°)
2.29086765276773e+002	(-1.16556849255343e-003dB,-1.39847065049576e+000°)
2.29614864811232e+002	(-1.16711453749193e-003dB,-1.40169432787822e+000°)
2.30144181740846e+002	(-1.16866771613216e-003dB,-1.40492543570072e+000°)
2.30674718872003e+002	(-1.17022806137075e-003dB,-1.40816399108596e+000°)
2.31206479017555e+002	(-1.17179560628186e-003dB,-1.41141001119603e+000°)
2.31739464996843e+002	(-1.17337038407855e-003dB,-1.41466351323253e+000°)
2.32273679635706e+002	(-1.17495242806943e-003dB,-1.41792451443672e+000°)
2.32809125766496e+002	(-1.17654177184378e-003dB,-1.42119303208950e+000°)
2.33345806228096e+002	(-1.17813844902277e-003dB,-1.42446908351161e+000°)
2.33883723865931e+002	(-1.17974249346198e-003dB,-1.42775268606364e+000°)
2.34422881531988e+002	(-1.18135393909127e-003dB,-1.43104385714618e+000°)
2.34963282084826e+002	(-1.18297282010774e-003dB,-1.43434261419988e+000°)
2.35504928389596e+002	(-1.18459917077022e-003dB,-1.43764897470553e+000°)
2.36047823318053e+002	(-1.18623302553146e-003dB,-1.44096295618419e+000°)
2.36591969748571e+002	(-1.18787441903522e-003dB,-1.44428457619727e+000°)
2.37137370566161e+002	(-1.18952338601115e-003dB,-1.44761385234661e+000°)
2.37684028662483e+002	(-1.19117996143099e-003dB,-1.45095080227455e+000°)
2.38231946935864e+002	(-1.19284418035531e-003dB,-1.45429544366411e+000°)
2.38781128291313e+002	(-1.19451607805301e-003dB,-1.45764779423897e+000°)
2.39331575640534e+002	(-1.19619568993000e-003dB,-1.46100787176366e+000°)
2.39883291901944e+002	(-1.19788305157549e-003dB,-1.46437569404359e+000°)
2.40436280000689e+002	(-1.19957819873208e-003dB,-1.46775127892517e+000°)
2.40990542868655e+002	(-1.20128116730351e-003dB,-1.47113464429591e+000°)
2.41546083444489e+002	(-1.20299199337292e-003dB,-1.47452580808449e+000°)
2.42102904673613e+002	(-1.20471071316433e-003dB,-1.47792478826089e+000°)
2.42661009508237e+002	(-1.20643736310340e-003dB,-1.48133160283645e+000°)
2.43220400907377e+002	(-1.20817197976433e-003dB,-1.48474626986399e+000°)
2.43781081836870e+002	(-1.20991459987378e-003dB,-1.48816880743789e+000°)
2.44343055269392e+002	(-1.21166526037258e-003dB,-1.49159923369417e+000°)
2.44906324184470e+002	(-1.21342399831636e-003dB,-1.49503756681066e+000°)
2.45470891568498e+002	(-1.21519085095371e-003dB,-1.49848382500699e+000°)
2.46036760414758e+002	(-1.21696585573774e-003dB,-1.50193802654476e+000°)
2.46603933723429e+002	(-1.21874905026723e-003dB,-1.50540018972761e+000°)
2.47172414501608e+002	(-1.22054047229342e-003dB,-1.50887033290133e+000°)
2.47742205763323e+002	(-1.22234015975181e-003dB,-1.51234847445393e+000°)
2.48313310529552e+002	(-1.22414815081039e-003dB,-1.51583463281578e+000°)
2.48885731828234e+002	(-1.22596448371532e-003dB,-1.51932882645966e+000°)
2.49459472694290e+002	(-1.22778919695780e-003dB,-1.52283107390089e+000°)
2.50034536169638e+002	(-1.22962232918725e-003dB,-1.52634139369742e+000°)
2.50610925303206e+002	(-1.23146391924509e-003dB,-1.52985980444992e+000°)
2.51188643150953e+002	(-1.23331400609816e-003dB,-1.53338632480188e+000°)
2.51767692775880e+002	(-1.23517262899499e-003dB,-1.53692097343972e+000°)
2.52348077248052e+002	(-1.23703982725265e-003dB,-1.54046376909287e+000°)
2.52929799644609e+002	(-1.23891564043902e-003dB,-1.54401473053390e+000°)
2.53512863049785e+002	(-1.24080010826962e-003dB,-1.54757387657856e+000°)
2.54097270554925e+002	(-1.24269327068086e-003dB,-1.55114122608597e+000°)
2.54683025258499e+002	(-1.24459516775489e-003dB,-1.55471679795861e+000°)
2.55270130266119e+002	(-1.24650583978028e-003dB,-1.55830061114251e+000°)
2.55858588690559e+002	(-1.24842532722121e-003dB,-1.56189268462733e+000°)
2.56448403651766e+002	(-1.25035367073192e-003dB,-1.56549303744641e+000°)
2.57039578276881e+002	(-1.25229091115479e-003dB,-1.56910168867692e+000°)
2.57632115700252e+002	(-1.25423708954058e-003dB,-1.57271865743996e+000°)
2.58226019063454e+002	(-1.25619224706935e-003dB,-1.57634396290063e+000°)
2.58821291515303e+002	(-1.25815642517007e-003dB,-1.57997762426817e+000°)
2.59417936211876e+002	(-1.26012966545888e-003dB,-1.58361966079601e+000°)
2.60015956316521e+002	(-1.26211200970725e-003dB,-1.58727009178195e+000°)
2.60615354999884e+002	(-1.26410349989506e-003dB,-1.59092893656816e+000°)
2.61216135439915e+002	(-1.26610417821926e-003dB,-1.59459621454137e+000°)
2.61818300821893e+002	(-1.26811408702055e-003dB,-1.59827194513293e+000°)
2.62421854338438e+002	(-1.27013326890786e-003dB,-1.60195614781891e+000°)
2.63026799189532e+002	(-1.27216176660783e-003dB,-1.60564884212023e+000°)
2.63633138582532e+002	(-1.27419962310468e-003dB,-1.60935004760274e+000°)
2.64240875732189e+002	(-1.27624688155439e-003dB,-1.61305978387732e+000°)
2.64850013860664e+002	(-1.27830358528853e-003dB,-1.61677807060001e+000°)
2.65460556197548e+002	(-1.28036977787602e-003dB,-1.62050492747208e+000°)
2.66072505979875e+002	(-1.28244550310863e-003dB,-1.62424037424016e+000°)
2.66685866452142e+002	(-1.28453080489297e-003dB,-1.62798443069633e+000°)
2.67300640866325e+002	(-1.28662572742026e-003dB,-1.63173711667822e+000°)
2.67916832481897e+002	(-1.28873031505733e-003dB,-1.63549845206914e+000°)
2.68534444565845e+002	(-1.29084461235623e-003dB,-1.63926845679816e+000°)
2.69153480392685e+002	(-1.29296866411217e-003dB,-1.64304715084022e+000°)
2.69773943244486e+002	(-1.29510251529403e-003dB,-1.64683455421624e+000°)
2.70395836410878e+002	(-1.29724621108101e-003dB,-1.65063068699323e+000°)
2.71019163189078e+002	(-1.29939979689545e-003dB,-1.65443556928437e+000°)
2.71643926883902e+002	(-1.30156331830829e-003dB,-1.65824922124916e+000°)
2.72270130807785e+002	(-1.30373682115192e-003dB,-1.66207166309350e+000°)
2.72897778280798e+002	(-1.30592035147486e-003dB,-1.66590291506977e+000°)
2.73526872630665e+002	(-1.30811395547906e-003dB,-1.66974299747699e+000°)
2.74157417192782e+002	(-1.31031767965010e-003dB,-1.67359193066091e+000°)
2.74789415310233e+002	(-1.31253157062120e-003dB,-1.67744973501406e+000°)
2.75422870333810e+002	(-1.31475567529285e-003dB,-1.68131643097598e+000°)
2.76057785622028e+002	(-1.31699004075367e-003dB,-1.68519203903319e+000°)
2.76694164541145e+002	(-1.31923471431323e-003dB,-1.68907657971938e+000°)
2.77332010465177e+002	(-1.32148974353584e-003dB,-1.69297007361554e+000°)
2.77971326775922e+002	(-1.32375517610930e-003dB,-1.69687254134996e+000°)
2.78612116862970e+002	(-1.32603106006971e-003dB,-1.70078400359846e+000°)
2.79254384123727e+002	(-1.32831744356029e-003dB,-1.70470448108443e+000°)
2.79898131963430e+002	(-1.33061437503204e-003dB,-1.70863399457896e+000°)
2.80543363795165e+002	(-1.33292190308745e-003dB,-1.71257256490093e+000°)
2.81190083039887e+002	(-1.33524007661749e-003dB,-1.71652021291714e+000°)
2.81838293126439e+002	(-1.33756894467815e-003dB,-1.72047695954242e+000°)
2.82487997491564e+002	(-1.33990855657723e-003dB,-1.72444282573974e+000°)
2.83139199579931e+002	(-1.34225896190329e-003dB,-1.72841783252031e+000°)
2.83791902844149e+002	(-1.34462021038290e-003dB,-1.73240200094368e+000°)
2.84446110744785e+002	(-1.34699235200508e-003dB,-1.73639535211790e+000°)
2.85101826750384e+002	(-1.34937543702898e-003dB,-1.74039790719956e+000°)
2.85759054337488e+002	(-1.35176951587492e-003dB,-1.74440968739396e+000°)
2.86417796990651e+002	(-1.35417463926616e-003dB,-1.74843071395521e+000°)
2.87078058202462e+002	(-1.35659085810256e-003dB,-1.75246100818631e+000°)
2.87739841473560e+002	(-1.35901822355511e-003dB,-1.75650059143929e+000°)
2.88403150312653e+002	(-1.36145678699741e-003dB,-1.76054948511534e+000°)
2.89067988236540e+002	(-1.36390660010894e-003dB,-1.76460771066487e+000°)
2.89734358770125e+002	(-1.36636771470234e-003dB,-1.76867528958768e+000°)
2.90402265446438e+002	(-1.36884018291060e-003dB,-1.77275224343301e+000°)
2.91071711806653e+002	(-1.37132405708185e-003dB,-1.77683859379973e+000°)
2.91742701400109e+002	(-1.37381938977848e-003dB,-1.78093436233638e+000°)
2.92415237784326e+002	(-1.37632623386870e-003dB,-1.78503957074136e+000°)
2.93089324525025e+002	(-1.37884464240408e-003dB,-1.78915424076295e+000°)
2.93764965196146e+002	(-1.38137466869672e-003dB,-1.79327839419950e+000°)
2.94442163379869e+002	(-1.38391636634527e-003dB,-1.79741205289954e+000°)
2.95120922666631e+002	(-1.38646978911149e-003dB,-1.80155523876184e+000°)
2.95801246655147e+002	(-1.38903499108420e-003dB,-1.80570797373559e+000°)
2.96483138952427e+002	(-1.39161202655876e-003dB,-1.80987027982046e+000°)
2.97166603173795e+002	(-1.39420095008426e-003dB,-1.81404217906677e+000°)
2.97851642942911e+002	(-1.39680181650507e-003dB,-1.81822369357556e+000°)
2.98538261891788e+002	(-1.39941468081997e-003dB,-1.82241484549874e+000°)
2.99226463660811e+002	(-1.40203959841752e-003dB,-1.82661565703917e+000°)
2.99916251898757e+002	(-1.40467662480599e-003dB,-1.83082615045082e+000°)
3.00607630262815e+002	(-1.40732581585737e-003dB,-1.83504634803885e+000°)
3.01300602418604e+002	(-1.40998722760003e-003dB,-1.83927627215975e+000°)
3.01995172040194e+002	(-1.41266091641063e-003dB,-1.84351594522145e+000°)
3.02691342810123e+002	(-1.41534693889742e-003dB,-1.84776538968344e+000°)
3.03389118419419e+002	(-1.41804535187037e-003dB,-1.85202462805688e+000°)
3.04088502567620e+002	(-1.42075621251282e-003dB,-1.85629368290474e+000°)
3.04789498962790e+002	(-1.42347957817121e-003dB,-1.86057257684188e+000°)
3.05492111321543e+002	(-1.42621550650368e-003dB,-1.86486133253520e+000°)
3.06196343369060e+002	(-1.42896405543273e-003dB,-1.86915997270377e+000°)
3.06902198839108e+002	(-1.43172528310475e-003dB,-1.87346852011891e+000°)
3.07609681474063e+002	(-1.43449924801929e-003dB,-1.87778699760436e+000°)
3.08318795024927e+002	(-1.43728600887565e-003dB,-1.88211542803633e+000°)
3.09029543251351e+002	(-1.44008562463852e-003dB,-1.88645383434369e+000°)
3.09741929921650e+002	(-1.44289815459001e-003dB,-1.89080223950805e+000°)
3.10455958812827e+002	(-1.44572365826122e-003dB,-1.89516066656391e+000°)
3.11171633710593e+002	(-1.44856219546406e-003dB,-1.89952913859875e+000°)
3.11888958409385e+002	(-1.45141382626423e-003dB,-1.90390767875316e+000°)
3.12607936712387e+002	(-1.45427861103233e-003dB,-1.90829631022097e+000°)
3.13328572431550e+002	(-1.45715661040725e-003dB,-1.91269505624941e+000°)
3.14050869387613e+002	(-1.46004788531831e-003dB,-1.91710394013912e+000°)
3.14774831410123e+002	(-1.46295249692551e-003dB,-1.92152298524440e+000°)
3.15500462337454e+002	(-1.46587050671884e-003dB,-1.92595221497325e+000°)
3.16227766016829e+002	(-1.46880197648163e-003dB,-1.93039165278754e+000°)
3.16956746304341e+002	(-1.47174696823654e-003dB,-1.93484132220309e+000°)
3.17687407064968e+002	(-1.47470554432760e-003dB,-1.93930124678983e+000°)
3.18419752172604e+002	(-1.47767776734391e-003dB,-1.94377145017192e+000°)
3.19153785510067e+002	(-1.48066370023258e-003dB,-1.94825195602786e+000°)
3.19889510969131e+002	(-1.48366340618296e-003dB,-1.95274278809060e+000°)
3.20626932450538e+002	(-1.48667694865653e-003dB,-1.95724397014770e+000°)
3.21366053864023e+002	(-1.48970439143995e-003dB,-1.96175552604145e+000°)
3.22106879128335e+002	(-1.49274579862869e-003dB,-1.96627747966898e+000°)
3.22849412171255e+002	(-1.49580123457107e-003dB,-1.97080985498237e+000°)
3.23593656929619e+002	(-1.49887076393578e-003dB,-1.97535267598882e+000°)
3.24339617349340e+002	(-1.50195445165496e-003dB,-1.97990596675074e+000°)
3.25087297385425e+002	(-1.50505236303709e-003dB,-1.98446975138590e+000°)
3.25836701002000e+002	(-1.50816456362228e-003dB,-1.98904405406753e+000°)
3.26587832172327e+002	(-1.51129111926523e-003dB,-1.99362889902449e+000°)
3.27340694878829e+002	(-1.51443209612944e-003dB,-1.99822431054134e+000°)
3.28095293113110e+002	(-1.51758756073063e-003dB,-2.00283031295851e+000°)
3.28851630875974e+002	(-1.52075757975539e-003dB,-2.00744693067242e+000°)
3.29609712177449e+002	(-1.52394222038624e-003dB,-2.01207418813560e+000°)
3.30369541036806e+002	(-1.52714154992064e-003dB,-2.01671210985682e+000°)
3.31131121482582e+002	(-1.53035563616453e-003dB,-2.02136072040123e+000°)
3.31894457552601e+002	(-1.53358454703879e-003dB,-2.02602004439047e+000°)
3.32659553293995e+002	(-1.53682835092550e-003dB,-2.03069010650281e+000°)
3.33426412763226e+002	(-1.54008711641623e-003dB,-2.03537093147330e+000°)
3.34195040026105e+002	(-1.54336091254252e-003dB,-2.04006254409385e+000°)
3.34965439157818e+002	(-1.54664980852131e-003dB,-2.04476496921340e+000°)
3.35737614242945e+002	(-1.54995387396223e-003dB,-2.04947823173806e+000°)
3.36511569375481e+002	(-1.55327317876834e-003dB,-2.05420235663119e+000°)
3.37287308658859e+002	(-1.55660779319009e-003dB,-2.05893736891357e+000°)
3.38064836205972e+002	(-1.55995778778580e-003dB,-2.06368329366354e+000°)
3.38844156139193e+002	(-1.56332323343709e-003dB,-2.06844015601711e+000°)
3.39625272590399e+002	(-1.56670420134211e-003dB,-2.07320798116807e+000°)
3.40408189700991e+002	(-1.57010076303970e-003dB,-2.07798679436818e+000°)
3.41192911621919e+002	(-1.57351299042092e-003dB,-2.08277662092728e+000°)
3.41979442513699e+002	(-1.57694095565964e-003dB,-2.08757748621338e+000°)
3.42767786546440e+002	(-1.58038473127810e-003dB,-2.09238941565285e+000°)
3.43557947899865e+002	(-1.58384439016527e-003dB,-2.09721243473052e+000°)
3.44349930763328e+002	(-1.58732000549772e-003dB,-2.10204656898986e+000°)
3.45143739335846e+002	(-1.59081165082263e-003dB,-2.10689184403302e+000°)
3.45939377826112e+002	(-1.59431940002010e-003dB,-2.11174828552108e+000°)
3.46736850452522e+002	(-1.59784332726368e-003dB,-2.11661591917409e+000°)
3.47536161443196e+002	(-1.60138350716500e-003dB,-2.12149477077127e+000°)
3.48337315036002e+002	(-1.60494001456836e-003dB,-2.12638486615110e+000°)
3.49140315478576e+002	(-1.60851292475807e-003dB,-2.13128623121150e+000°)
3.49945167028347e+002	(-1.61210231330513e-003dB,-2.13619889190991e+000°)
3.50751873952558e+002	(-1.61570825612991e-003dB,-2.14112287426348e+000°)
3.51560440528288e+002	(-1.61933082954556e-003dB,-2.14605820434916e+000°)
3.52370871042477e+002	(-1.62297011018854e-003dB,-2.15100490830389e+000°)
3.53183169791947e+002	(-1.62662617502927e-003dB,-2.15596301232468e+000°)
3.53997341083424e+002	(-1.63029910142614e-003dB,-2.16093254266879e+000°)
3.54813389233565e+002	(-1.63398896705989e-003dB,-2.16591352565386e+000°)
3.55631318568975e+002	(-1.63769585000213e-003dB,-2.17090598765802e+000°)
3.56451133426234e+002	(-1.64141982867097e-003dB,-2.17590995512006e+000°)
3.57272838151918e+002	(-1.64516098182135e-003dB,-2.18092545453956e+000°)
3.58096437102625e+002	(-1.64891938861452e-003dB,-2.18595251247703e+000°)
3.58921934644995e+002	(-1.65269512857269e-003dB,-2.19099115555404e+000°)
3.59749335155732e+002	(-1.65648828149418e-003dB,-2.19604141045335e+000°)
3.60578643021632e+002	(-1.66029892769160e-003dB,-2.20110330391911e+000°)
3.61409862639602e+002	(-1.66412714772573e-003dB,-2.20617686275691e+000°)
3.62242998416688e+002	(-1.66797302256460e-003dB,-2.21126211383398e+000°)
3.63078054770090e+002	(-1.67183663359893e-003dB,-2.21635908407935e+000°)
3.63915036127196e+002	(-1.67571806250620e-003dB,-2.22146780048391e+000°)
3.64753946925597e+002	(-1.67961739142321e-003dB,-2.22658829010062e+000°)
3.65594791613114e+002	(-1.68353470280822e-003dB,-2.23172058004465e+000°)
3.66437574647822e+002	(-1.68747007952389e-003dB,-2.23686469749348e+000°)
3.67282300498073e+002	(-1.69142360477552e-003dB,-2.24202066968709e+000°)
3.68128973642520e+002	(-1.69539536223553e-003dB,-2.24718852392806e+000°)
3.68977598570139e+002	(-1.69938543585534e-003dB,-2.25236828758172e+000°)
3.69828179780255e+002	(-1.70339391004766e-003dB,-2.25755998807635e+000°)
3.70680721782565e+002	(-1.70742086959588e-003dB,-2.26276365290325e+000°)
3.71535229097161e+002	(-1.71146639964052e-003dB,-2.26797930961692e+000°)
3.72391706254557e+002	(-1.71553058579981e-003dB,-2.27320698583520e+000°)
3.73250157795709e+002	(-1.71961351398354e-003dB,-2.27844670923940e+000°)
3.74110588272042e+002	(-1.72371527053199e-003dB,-2.28369850757449e+000°)
3.74973002245472e+002	(-1.72783594221393e-003dB,-2.28896240864919e+000°)
3.75837404288433e+002	(-1.73197561615435e-003dB,-2.29423844033613e+000°)
3.76703798983897e+002	(-1.73613437992316e-003dB,-2.29952663057205e+000°)
3.77572190925404e+002	(-1.74031232142432e-003dB,-2.30482700735784e+000°)
3.78442584717082e+002	(-1.74450952909059e-003dB,-2.31013959875882e+000°)
3.79314984973670e+002	(-1.74872609158463e-003dB,-2.31546443290475e+000°)
3.80189396320549e+002	(-1.75296209813170e-003dB,-2.32080153799008e+000°)
3.81065823393761e+002	(-1.75721763829592e-003dB,-2.32615094227406e+000°)
3.81944270840035e+002	(-1.76149280206319e-003dB,-2.33151267408087e+000°)
3.82824743316811e+002	(-1.76578767984799e-003dB,-2.33688676179980e+000°)
3.83707245492267e+002	(-1.77010236242778e-003dB,-2.34227323388539e+000°)
3.84591782045341e+002	(-1.77443694107415e-003dB,-2.34767211885758e+000°)
3.85478357665760e+002	(-1.77879150743518e-003dB,-2.35308344530183e+000°)
3.86366977054057e+002	(-1.78316615359525e-003dB,-2.35850724186933e+000°)
3.87257644921605e+002	(-1.78756097202969e-003dB,-2.36394353727706e+000°)
3.88150365990636e+002	(-1.79197605567326e-003dB,-2.36939236030806e+000°)
3.89045144994268e+002	(-1.79641149790378e-003dB,-2.37485373981149e+000°)
3.89941986676531e+002	(-1.80086739246592e-003dB,-2.38032770470277e+000°)
3.90840895792390e+002	(-1.80534383357153e-003dB,-2.38581428396381e+000°)
3.91741877107771e+002	(-1.80984091589865e-003dB,-2.39131350664313e+000°)
3.92644935399587e+002	(-1.81435873451051e-003dB,-2.39682540185596e+000°)
3.93550075455765e+002	(-1.81889738491052e-003dB,-2.40234999878446e+000°)
3.94457302075266e+002	(-1.82345696306445e-003dB,-2.40788732667784e+000°)
3.95366620068115e+002	(-1.82803756537439e-003dB,-2.41343741485252e+000°)
3.96278034255427e+002	(-1.83263928868838e-003dB,-2.41900029269229e+000°)
3.97191549469428e+002	(-1.83726223026960e-003dB,-2.42457598964845e+000°)
3.98107170553484e+002	(-1.84190648787444e-003dB,-2.43016453523998e+000°)
3.99024902362129e+002	(-1.84657215966960e-003dB,-2.43576595905367e+000°)
3.99944749761084e+002	(-1.85125934428125e-003dB,-2.44138029074429e+000°)
4.00866717627290e+002	(-1.85596814082399e-003dB,-2.44700756003479e+000°)
4.01790810848927e+002	(-1.86069864880056e-003dB,-2.45264779671635e+000°)
4.02717034325446e+002	(-1.86545096826094e-003dB,-2.45830103064863e+000°)
4.03645392967592e+002	(-1.87022519961915e-003dB,-2.46396729175989e+000°)
4.04575891697429e+002	(-1.87502144382005e-003dB,-2.46964661004715e+000°)
