time	V(vin)	V(vout)
1.519590448189877e-004	-3.554205e-002	-5.893727e-002
1.523385672284816e-004	-3.275933e-002	-5.790628e-002
1.527180896379754e-004	-2.998152e-002	-5.692814e-002
1.530976120474693e-004	-2.720862e-002	-5.600284e-002
1.534771344569631e-004	-2.444062e-002	-5.513039e-002
1.538566568664570e-004	-2.167753e-002	-5.431079e-002
1.542399251248729e-004	-1.900999e-002	-5.352550e-002
1.546231933832889e-004	-1.648634e-002	-5.277705e-002
1.550064616417048e-004	-1.410659e-002	-5.206544e-002
1.553897299001208e-004	-1.187074e-002	-5.139067e-002
1.557729981585368e-004	-9.778785e-003	-5.075274e-002
1.561562664169527e-004	-7.830732e-003	-5.015164e-002
1.565395346753687e-004	-6.026577e-003	-4.958739e-002
1.566352639149253e-004	-5.609030e-003	-4.945010e-002
1.567309931544820e-004	-5.202340e-003	-4.931462e-002
1.568267223940387e-004	-4.806507e-003	-4.918094e-002
1.569224516335953e-004	-4.421531e-003	-4.904907e-002
1.570181808731519e-004	-4.047413e-003	-4.891901e-002
1.571139101127086e-004	-3.684153e-003	-4.879075e-002
1.572096393522653e-004	-3.331749e-003	-4.866429e-002
1.572103996297518e-004	-3.328955e-003	-4.866329e-002
1.572116065404169e-004	-3.324520e-003	-4.857534e-002
1.572118938041195e-004	-3.323464e-003	-4.853231e-002
1.572121858926566e-004	-3.322391e-003	-4.848688e-002
1.572123931347679e-004	-3.321629e-003	-4.845448e-002
1.572126714607057e-004	-3.320606e-003	-4.841085e-002
1.572131717288881e-004	-3.318768e-003	-4.833234e-002
1.572136804620669e-004	-3.316898e-003	-4.825247e-002
1.572146979284245e-004	-3.313159e-003	-4.809290e-002
1.572157215721572e-004	-3.309397e-003	-4.793270e-002
1.572158957168736e-004	-3.308778e-003	-4.790550e-002
1.572162440063063e-004	-3.307539e-003	-4.785112e-002
1.572183337429026e-004	-3.300107e-003	-4.752596e-002
1.572266926892881e-004	-3.270380e-003	-4.624618e-002
1.572601284748300e-004	-3.151470e-003	-4.145619e-002
1.573047095222191e-004	-2.992925e-003	-3.581690e-002
1.573157315731573e-004	-2.953726e-003	-3.454570e-002
1.573246477826352e-004	-2.923073e-003	-3.356386e-002
1.573424802015908e-004	-2.861768e-003	-3.165499e-002
1.573781450395021e-004	-2.739158e-003	-2.814774e-002
1.574228745417397e-004	-2.586227e-003	-2.428666e-002
1.574656723472333e-004	-2.444153e-003	-2.106973e-002
1.575214579492233e-004	-2.259637e-003	-1.747976e-002
1.575556961936182e-004	-2.150011e-003	-1.557084e-002
1.576013471861447e-004	-2.003843e-003	-1.332088e-002
1.576248917746629e-004	-1.929528e-003	-1.228679e-002
1.576431521716735e-004	-1.873203e-003	-1.153087e-002
1.576796729656947e-004	-1.760554e-003	-1.014053e-002
1.577230757359620e-004	-1.627529e-003	-8.683957e-003
1.577669006887874e-004	-1.497465e-003	-7.400142e-003
1.578216249052012e-004	-1.335732e-003	-6.030367e-003
1.578566848674616e-004	-1.235750e-003	-5.270417e-003
1.579034314838087e-004	-1.102441e-003	-4.373755e-003
1.579251409024273e-004	-1.041609e-003	-4.000012e-003
1.579438395489662e-004	-9.904407e-004	-3.694186e-003
1.579812368420439e-004	-8.881046e-004	-3.127785e-003
1.580232810387736e-004	-7.739085e-004	-2.557133e-003
1.580681577904668e-004	-6.562408e-004	-2.013267e-003
1.581217951480505e-004	-5.162818e-004	-1.440121e-003
1.581576965494051e-004	-4.262225e-004	-1.097169e-003
1.582158215821582e-004	-2.804148e-004	-6.004592e-004
1.582445427032419e-004	-2.115977e-004	-3.796854e-004
1.582620326547010e-004	-1.692092e-004	-2.521718e-004
1.582795226061602e-004	-1.272525e-004	-1.289388e-004
1.582970125576193e-004	-8.572764e-005	-9.986530e-006
1.583145025090784e-004	-4.463462e-005	1.046851e-004
1.583319924605376e-004	-3.973446e-006	2.150761e-004
1.583494824119967e-004	3.625588e-005	3.211865e-004
1.583669723634559e-004	7.605337e-005	4.230162e-004
1.584316787290248e-004	2.221412e-004	7.727742e-004
1.584950273084901e-004	3.598919e-004	1.076295e-003
1.585411910169447e-004	4.575143e-004	1.276803e-003
1.586226187679683e-004	6.249818e-004	1.595824e-003
1.586631618588261e-004	7.043646e-004	1.740380e-003
1.587320888235019e-004	8.376009e-004	1.967830e-003
1.587781689877913e-004	9.235495e-004	2.106852e-003
1.588242491520808e-004	1.007234e-003	2.239645e-003
1.588703293163703e-004	1.088653e-003	2.366212e-003
1.589164094806597e-004	1.167809e-003	2.486550e-003
1.589624896449492e-004	1.244699e-003	2.600661e-003
1.590085698092387e-004	1.319326e-003	2.708545e-003
1.590546499735282e-004	1.391688e-003	2.810200e-003
1.591205502051898e-004	1.491951e-003	2.948477e-003
1.591864504368514e-004	1.588008e-003	3.080093e-003
1.592523506685130e-004	1.679859e-003	3.205049e-003
1.593182509001747e-004	1.767503e-003	3.323344e-003
1.593841511318363e-004	1.850940e-003	3.434979e-003
1.594500513634979e-004	1.930170e-003	3.539954e-003
1.595159515951595e-004	2.005194e-003	3.638268e-003
1.595851013672796e-004	2.079169e-003	3.736589e-003
1.596542511393997e-004	2.149007e-003	3.829932e-003
1.597234009115197e-004	2.214707e-003	3.918296e-003
1.597925506836398e-004	2.276269e-003	4.001681e-003
1.598617004557599e-004	2.333695e-003	4.080088e-003
1.599308502278799e-004	2.386983e-003	4.153516e-003
1.600000000000000e-004	2.436134e-003	4.221966e-003
1.600048004800480e-004	2.439551e-003	4.226170e-003
1.600112011201120e-004	2.444107e-003	4.230750e-003
1.600160016001600e-004	2.447524e-003	4.233460e-003
1.600198419841984e-004	2.449942e-003	4.235211e-003
1.600249624962496e-004	2.453166e-003	4.237073e-003
1.600352035203520e-004	2.459615e-003	4.239265e-003
1.600455867139322e-004	2.466153e-003	4.227746e-003
1.600480129771132e-004	2.467681e-003	4.218480e-003
1.600625705561995e-004	2.476847e-003	4.097301e-003
1.600754180830877e-004	2.484937e-003	3.882871e-003
1.600859711654076e-004	2.491582e-003	3.635159e-003
1.600861657188507e-004	2.491705e-003	3.630007e-003
1.600865548257369e-004	2.491950e-003	3.619252e-003
1.600869810241291e-004	2.492219e-003	3.606619e-003
1.600874832809164e-004	2.492535e-003	3.591370e-003
1.600881297572489e-004	2.492942e-003	3.571607e-003
1.600888329858649e-004	2.493385e-003	3.549771e-003
1.600901812216491e-004	2.494233e-003	3.507084e-003
1.600922166459972e-004	2.495515e-003	3.440489e-003
1.600960684703948e-004	2.497941e-003	3.307525e-003
1.601000000000000e-004	2.500416e-003	3.162485e-003
1.601003931529605e-004	2.500664e-003	3.147534e-003
1.601011794588816e-004	2.501159e-003	3.117663e-003
1.601121877417761e-004	2.508091e-003	2.706734e-003
1.601160116011601e-004	2.510499e-003	2.567129e-003
1.601197858695811e-004	2.512573e-003	2.430975e-003
1.601348829432650e-004	2.520873e-003	1.901092e-003
1.601550123748435e-004	2.531940e-003	1.230589e-003
1.601722077325216e-004	2.541638e-003	6.906819e-004
1.601894030901996e-004	2.551034e-003	1.750988e-004
1.602065984478777e-004	2.560130e-003	-3.161609e-004
1.602237938055557e-004	2.568925e-003	-7.830971e-004
1.602409891632337e-004	2.577418e-003	-1.225710e-003
1.602581845209118e-004	2.585610e-003	-1.643999e-003
1.602753798785898e-004	2.593501e-003	-2.037965e-003
1.603221589091143e-004	2.615122e-003	-3.022797e-003
1.603589227448385e-004	2.629705e-003	-3.706347e-003
1.604160416041604e-004	2.652362e-003	-4.631606e-003
1.604454526727397e-004	2.661878e-003	-5.047669e-003
1.604846674308454e-004	2.674566e-003	-5.551792e-003
1.605238945567817e-004	2.686703e-003	-5.999483e-003
1.605709522665086e-004	2.698598e-003	-6.473403e-003
1.606223359674575e-004	2.711158e-003	-6.920796e-003
1.606599821352391e-004	2.718099e-003	-7.208204e-003
1.607160716071607e-004	2.728441e-003	-7.582016e-003
1.607460746074608e-004	2.731991e-003	-7.757060e-003
1.607860786078608e-004	2.736726e-003	-7.969081e-003
1.608240824082408e-004	2.740715e-003	-8.148335e-003
1.608720872087209e-004	2.743343e-003	-8.348790e-003
1.609224922492249e-004	2.745711e-003	-8.531341e-003
1.609608960896090e-004	2.745464e-003	-8.653788e-003
1.610161016101610e-004	2.745108e-003	-8.808114e-003
1.610679967996797e-004	2.741726e-003	-8.932418e-003
1.611000000000000e-004	2.739641e-003	-9.000692e-003
1.611016111611161e-004	2.739536e-003	-9.002303e-003
1.611048334833484e-004	2.739326e-003	-9.004139e-003
1.611112781278128e-004	2.738906e-003	-9.004334e-003
1.611239526809824e-004	2.737492e-003	-9.000537e-003
1.611366272341520e-004	2.736050e-003	-8.991285e-003
1.611493017873216e-004	2.734578e-003	-8.976578e-003
1.611619763404912e-004	2.733078e-003	-8.956418e-003
1.611746508936608e-004	2.731549e-003	-8.930802e-003
1.611873254468304e-004	2.729990e-003	-8.899732e-003
1.612000000000000e-004	2.728403e-003	-8.863208e-003
1.614779809215102e-004	2.656239e-003	-8.022937e-003
1.617559618430204e-004	2.560780e-003	-7.212447e-003
1.620339427645305e-004	2.442026e-003	-6.431738e-003
1.623119236860407e-004	2.299977e-003	-5.680810e-003
1.625899046075508e-004	2.134632e-003	-4.959662e-003
1.628678855290610e-004	1.945993e-003	-4.268296e-003
1.631458664505712e-004	1.734058e-003	-3.606710e-003
1.634339410387247e-004	1.510069e-003	-2.948202e-003
1.637220156268783e-004	1.296562e-003	-2.313699e-003
1.640100902150318e-004	1.093538e-003	-1.703201e-003
1.642981648031853e-004	9.009953e-004	-1.116708e-003
1.645862393913389e-004	7.189349e-004	-5.542199e-004
1.648743139794924e-004	5.473567e-004	-1.573685e-005
1.651623885676460e-004	3.862606e-004	4.987411e-004
1.654478580451380e-004	2.544358e-004	9.883188e-004
1.657333275226301e-004	1.502351e-004	1.460137e-003
1.660187970001221e-004	7.365854e-005	1.914195e-003
1.663042664776141e-004	2.470605e-005	2.350494e-003
1.665897359551062e-004	3.377657e-006	2.769034e-003
1.668752054325982e-004	9.673355e-006	3.169813e-003
1.671606749100902e-004	4.359315e-005	3.552833e-003
1.672109186117166e-004	5.243983e-005	3.618955e-003
1.672167216721672e-004	5.346161e-005	3.612275e-003
1.672171071966935e-004	5.354275e-005	3.610884e-003
1.672178782457461e-004	5.370502e-005	3.608104e-003
1.672392912216551e-004	5.794377e-005	3.534579e-003
1.672607041975641e-004	6.235423e-005	3.465513e-003
1.672821171734731e-004	6.693643e-005	3.400905e-003
1.673035301493821e-004	7.169034e-005	3.340755e-003
1.673249431252911e-004	7.661599e-005	3.285064e-003
1.673463561012001e-004	8.171335e-005	3.233832e-003
1.673677690771091e-004	8.698244e-005	3.187058e-003
1.674221856639212e-004	1.004630e-004	3.082056e-003
1.674548496024439e-004	1.095368e-004	3.028533e-003
1.674984015204742e-004	1.216351e-004	2.966683e-003
1.675254620587736e-004	1.294379e-004	2.933422e-003
1.675428828259857e-004	1.348487e-004	2.913712e-003
1.675777243604099e-004	1.456701e-004	2.878160e-003
1.676167616761676e-004	1.577948e-004	2.843742e-003
1.676376665968222e-004	1.649593e-004	2.827429e-003
1.676655398243616e-004	1.745119e-004	2.807263e-003
1.677167716771677e-004	1.920700e-004	2.772557e-003
1.677334956136914e-004	1.983264e-004	2.761321e-003
1.677557941957229e-004	2.066682e-004	2.745542e-003
1.678167816781679e-004	2.294834e-004	2.695141e-003
1.678257011109805e-004	2.330927e-004	2.686919e-003
1.678435399766057e-004	2.403113e-004	2.670353e-003
1.678792177078561e-004	2.547484e-004	2.637493e-003
1.679167916791679e-004	2.699530e-004	2.605143e-003
1.679335252951680e-004	2.771295e-004	2.591995e-003
1.679502589111680e-004	2.843598e-004	2.579731e-003
1.679669925271680e-004	2.916440e-004	2.568350e-003
1.679837261431681e-004	2.989821e-004	2.557854e-003
1.680004597591681e-004	3.063739e-004	2.548242e-003
1.680171933751682e-004	3.138196e-004	2.539513e-003
1.680339269911682e-004	3.213192e-004	2.531669e-003
1.680567607391685e-004	3.318919e-004	2.522251e-003
1.681024282351690e-004	3.530373e-004	2.507602e-003
1.681259451803682e-004	3.641791e-004	2.502190e-003
1.681442121787684e-004	3.731428e-004	2.498786e-003
1.681807461755689e-004	3.910702e-004	2.494100e-003
1.682241284815283e-004	4.125522e-004	2.491926e-003
1.682387420802485e-004	4.201115e-004	2.491933e-003
1.682679692776888e-004	4.352301e-004	2.492997e-003
1.683226771226564e-004	4.636778e-004	2.498396e-003
1.683577497595848e-004	4.827112e-004	2.503977e-003
1.684261943873493e-004	5.200811e-004	2.519013e-003
1.684823106064348e-004	5.518909e-004	2.534870e-003
1.685392981728027e-004	5.847081e-004	2.553796e-003
1.685993694912688e-004	6.201978e-004	2.576982e-003
1.686594408097349e-004	6.564110e-004	2.601957e-003
1.687195121282010e-004	6.933475e-004	2.628721e-003
1.687795834466671e-004	7.310074e-004	2.657274e-003
1.688396547651332e-004	7.693906e-004	2.687616e-003
1.688997260835993e-004	8.084973e-004	2.719748e-003
1.689597974020654e-004	8.483272e-004	2.753668e-003
1.691029400845738e-004	9.465393e-004	2.839978e-003
1.692460827670822e-004	1.046290e-003	2.929487e-003
1.693892254495906e-004	1.147580e-003	3.022194e-003
1.695323681320989e-004	1.250409e-003	3.118099e-003
1.696755108146073e-004	1.354777e-003	3.217203e-003
1.698186534971157e-004	1.460684e-003	3.319506e-003
1.699617961796241e-004	1.568129e-003	3.425007e-003
1.700000000000000e-004	1.596391e-003	3.452840e-003
1.700051005100510e-004	1.600164e-003	3.456095e-003
1.700119011901190e-004	1.605195e-003	3.459322e-003
1.700170017001700e-004	1.608968e-003	3.460961e-003
1.700210821082108e-004	1.611972e-003	3.461830e-003
1.700265226522652e-004	1.615977e-003	3.462494e-003
1.700374037403740e-004	1.623988e-003	3.462223e-003
1.700468989794879e-004	1.630978e-003	3.445731e-003
1.700481245917529e-004	1.631880e-003	3.440697e-003
1.700554782653433e-004	1.637294e-003	3.393822e-003
1.700652831634638e-004	1.644512e-003	3.279543e-003
1.700815429710233e-004	1.656482e-003	2.963793e-003
1.700830799940423e-004	1.657614e-003	2.926055e-003
1.700861540400803e-004	1.659877e-003	2.846721e-003
1.700923021321564e-004	1.664403e-003	2.662448e-003
1.700940177220693e-004	1.665666e-003	2.604257e-003
1.700965688201744e-004	1.667544e-003	2.514361e-003
1.701000000000000e-004	1.670070e-003	2.387253e-003
1.701003431179826e-004	1.670322e-003	2.374194e-003
1.701010293539477e-004	1.670828e-003	2.348110e-003
1.701024018258780e-004	1.671838e-003	2.296106e-003
1.701106366574596e-004	1.677900e-003	1.988513e-003
1.701170117011701e-004	1.682594e-003	1.755527e-003
1.701181096787144e-004	1.683396e-003	1.715913e-003
1.701246975439796e-004	1.688208e-003	1.480544e-003
1.701554409152176e-004	1.710664e-003	4.421613e-004
1.701696481924461e-004	1.721042e-003	-6.638778e-006
1.701826140731207e-004	1.730537e-003	-3.986775e-004
1.701955799537952e-004	1.740008e-003	-7.771666e-004
1.702085458344698e-004	1.749454e-003	-1.142106e-003
1.702215117151443e-004	1.758876e-003	-1.493496e-003
1.702344775958189e-004	1.768274e-003	-1.831335e-003
1.702474434764935e-004	1.777647e-003	-2.155626e-003
1.702604093571680e-004	1.786995e-003	-2.466366e-003
1.703170317031703e-004	1.827907e-003	-3.697298e-003
1.703447998023689e-004	1.847689e-003	-4.226216e-003
1.703818239346337e-004	1.874065e-003	-4.870304e-003
1.704244465306234e-004	1.904337e-003	-5.527708e-003
1.704688754893411e-004	1.935437e-003	-6.130925e-003
1.705229755663329e-004	1.973219e-003	-6.765870e-003
1.705585187333071e-004	1.997576e-003	-7.130855e-003
1.706170617061706e-004	2.037695e-003	-7.654936e-003
1.706454962397500e-004	2.056698e-003	-7.877380e-003
1.706834089511892e-004	2.082034e-003	-8.147977e-003
1.707246542494585e-004	2.109450e-003	-8.409496e-003
1.707701495031855e-004	2.138973e-003	-8.664110e-003
1.708231477420011e-004	2.173232e-003	-8.921097e-003
1.708595439449827e-004	2.196059e-003	-9.076010e-003
1.709170917091709e-004	2.232151e-003	-9.290257e-003
1.709462086715562e-004	2.249710e-003	-9.385344e-003
1.709850312880699e-004	2.273121e-003	-9.501077e-003
1.710248662334738e-004	2.296937e-003	-9.607013e-003
1.710714533732902e-004	2.323794e-003	-9.716949e-003
1.711000000000000e-004	2.340250e-003	-9.777567e-003
1.711017111711171e-004	2.341237e-003	-9.779177e-003
1.711051335133513e-004	2.343210e-003	-9.781008e-003
1.711119781978198e-004	2.347156e-003	-9.781097e-003
1.711245527409884e-004	2.354136e-003	-9.777052e-003
1.711371272841570e-004	2.361092e-003	-9.767638e-003
1.711497018273256e-004	2.368023e-003	-9.752856e-003
1.711622763704942e-004	2.374929e-003	-9.732706e-003
1.711748509136628e-004	2.381810e-003	-9.707187e-003
1.711874254568314e-004	2.388665e-003	-9.676299e-003
1.712000000000000e-004	2.395496e-003	-9.640043e-003
1.714893317903219e-004	2.551897e-003	-8.766329e-003
1.717786635806438e-004	2.661400e-003	-7.924716e-003
1.720679953709657e-004	2.724007e-003	-7.115203e-003
1.723573271612876e-004	2.739716e-003	-6.337791e-003
1.726466589516095e-004	2.708528e-003	-5.592479e-003
1.729359907419314e-004	2.630443e-003	-4.879267e-003
1.732253225322532e-004	2.505461e-003	-4.198156e-003
1.735107639462373e-004	2.312095e-003	-3.552591e-003
1.737962053602213e-004	2.037843e-003	-2.930480e-003
1.740816467742054e-004	1.682702e-003	-2.331821e-003
1.743670881881894e-004	1.246674e-003	-1.756614e-003
1.746525296021734e-004	7.297580e-004	-1.204861e-003
1.749379710161574e-004	1.319543e-004	-6.765599e-004
1.752234124301415e-004	-5.467372e-004	-1.717117e-004
1.755068566357156e-004	-1.320908e-003	3.100750e-004
1.757903008412898e-004	-2.189694e-003	7.744421e-004
1.760737450468639e-004	-3.153096e-003	1.221390e-003
1.763571892524380e-004	-4.211115e-003	1.650918e-003
1.766406334580122e-004	-5.363749e-003	2.063026e-003
1.769240776635863e-004	-6.610999e-003	2.457715e-003
1.772075218691604e-004	-7.952865e-003	2.834984e-003
1.772106754453635e-004	-7.968161e-003	2.839115e-003
1.772120192767597e-004	-7.974680e-003	2.821688e-003
1.772126805769140e-004	-7.977887e-003	2.803597e-003
1.772133365296436e-004	-7.981068e-003	2.785590e-003
1.772140438219621e-004	-7.984499e-003	2.766177e-003
1.772154584065989e-004	-7.991361e-003	2.727407e-003
1.772177217721772e-004	-8.002338e-003	2.665624e-003
1.772180046891046e-004	-8.003743e-003	2.657927e-003
1.772185705229593e-004	-8.006552e-003	2.642542e-003
1.772327364158476e-004	-8.076877e-003	2.265770e-003
1.772469023087359e-004	-8.147202e-003	1.901611e-003
1.772610682016242e-004	-8.217527e-003	1.550068e-003
1.772752340945125e-004	-8.287852e-003	1.211139e-003
1.772893999874008e-004	-8.358177e-003	8.848248e-004
1.773035658802890e-004	-8.428503e-003	5.711251e-004
1.773177317731773e-004	-8.498828e-003	2.700401e-004
1.773222110163612e-004	-8.521571e-003	1.767415e-004
1.773266902595451e-004	-8.544313e-003	8.443044e-005
1.773311695027289e-004	-8.567056e-003	-6.893169e-006
1.773356487459128e-004	-8.589798e-003	-9.722930e-005
1.773401279890967e-004	-8.612541e-003	-1.865780e-004
1.773446072322805e-004	-8.635284e-003	-2.749392e-004
1.773490864754644e-004	-8.658026e-003	-3.623129e-004
1.773673433124131e-004	-8.750722e-003	-7.088659e-004
1.774177417741774e-004	-9.006612e-003	-1.591199e-003
1.774688609176339e-004	-9.271873e-003	-2.387236e-003
1.775235939630011e-004	-9.556533e-003	-3.149473e-003
1.775586470899427e-004	-9.742297e-003	-3.595380e-003
1.776177617761776e-004	-1.005558e-002	-4.285525e-003
1.776458042777309e-004	-1.020725e-002	-4.588512e-003
1.776831942798018e-004	-1.040947e-002	-4.974458e-003
1.777252497775919e-004	-1.063773e-002	-5.386694e-003
1.777701177800771e-004	-1.088523e-002	-5.809239e-003
1.777953162830330e-004	-1.102419e-002	-6.042129e-003
1.778205147859889e-004	-1.116395e-002	-6.270818e-003
1.778457132889448e-004	-1.130452e-002	-6.495305e-003
1.778709117919008e-004	-1.144588e-002	-6.715591e-003
1.778961102948566e-004	-1.158806e-002	-6.931676e-003
1.779213087978126e-004	-1.173103e-002	-7.143560e-003
1.779465073007685e-004	-1.187481e-002	-7.351242e-003
